sender_upi,receiver_upi,amount,hour_of_day,day_of_week,location,txn_type,device_id,is_new_device,num_txn_last_1hr,num_txn_last_24hr,avg_amount_last_week,is_new_receiver,label
xtmaqfrzk@okaxis,lffdht@okicici,1216.74,11,3,Jaipur,Bill,dev_2680,0,0,2,2331.45,0,0
goqhz@ybl,zmlemf@okicici,1081.07,22,5,Chennai,Merchant,dev_3391,0,2,6,2789.98,0,0
ctsdnss@okaxis,ylyyligwp@okaxis,1216.64,22,3,Mumbai,QR_Scan,dev_2086,0,2,2,2241.34,0,0
hgxvkreh@ybl,yfuksf@okaxis,635.09,8,0,Chennai,Merchant,dev_1773,0,1,4,4102.93,0,0
fennpst@paytm,tyxoh@paytm,135513.2,3,1,Mumbai,QR_Scan,dev_6568,0,8,23,962.27,1,1
qrruhlh@oksbi,qnxqgb@paytm,393.32,1,0,Mumbai,Merchant,dev_3972,0,0,1,1469.73,0,0
xwjpexvuk@okhdfcbank,pufzbn@ybl,2526.06,17,1,Kolkata,P2P,dev_2056,0,2,7,563.95,1,0
ywdex@okaxis,jslrxbsk@okicici,1946.0,9,2,Jaipur,Bill,dev_1556,0,3,5,393.91,0,0
blirnvom@oksbi,vlsdv@ybl,406.77,12,6,Hyderabad,Merchant,dev_3499,0,1,4,2887.05,1,0
evfgqgvyt@oksbi,sbljsitva@oksbi,379.6,12,6,Bengaluru,QR_Scan,dev_1250,1,2,3,2559.23,0,0
gkznem@paytm,ixairtvk@oksbi,1133.34,0,0,Hyderabad,Merchant,dev_2491,1,0,3,1363.03,0,0
orlfd@okaxis,lpybcqc@oksbi,2034.65,19,4,Hyderabad,Bill,dev_4765,0,2,4,3494.3,0,0
ofcpmpe@oksbi,pahyteg@paytm,509.55,15,4,Jaipur,QR_Scan,dev_4152,0,0,4,3928.18,0,0
avnyobi@okaxis,lgejq@paytm,2004.62,1,1,Hyderabad,QR_Scan,dev_2335,0,0,0,2172.48,0,0
ayzbvdn@paytm,ftphjgshp@okaxis,1170.44,20,1,Jaipur,Merchant,dev_2888,0,2,4,2647.88,1,0
lmkufx@okicici,rucvsvtbh@okhdfcbank,122.59,8,6,Pune,QR_Scan,dev_2565,0,0,0,4529.84,1,0
hgyswij@okaxis,ftduvpd@oksbi,271.95,19,4,Pune,Bill,dev_2435,0,2,5,4941.52,1,0
gbsqkmyf@paytm,nciuyi@okicici,1315.43,11,1,Kolkata,Bill,dev_3372,0,1,2,4154.91,0,0
rdgchu@ybl,ajswtx@okaxis,410.43,0,5,Hyderabad,Merchant,dev_925,0,0,5,4772.53,0,0
vsrbtvt@oksbi,vzkoxmp@okaxis,23.85,20,5,Kolkata,QR_Scan,dev_3260,0,0,2,828.9,0,0
fecga@paytm,amjyfzmvl@ybl,67443.76,1,2,Kolkata,P2P,dev_340,1,19,33,3217.42,0,1
nwxvacgp@okhdfcbank,ajpgqbs@okicici,298.52,7,2,Jaipur,Bill,dev_79,0,3,8,2819.2,0,0
ztjuusj@ybl,btspoyzmt@paytm,10.0,16,0,Chennai,P2P,dev_4761,0,0,1,4067.04,0,0
jsmdhgx@okicici,tmmiv@oksbi,891.75,3,4,Pune,QR_Scan,dev_2841,0,0,4,2861.27,0,0
mqiivo@okhdfcbank,fbtufnzng@paytm,163.98,1,5,Jaipur,Merchant,dev_369,0,2,6,2347.45,0,0
hxxdchf@okhdfcbank,jlfcg@okaxis,623.8,9,6,Delhi,P2P,dev_1161,0,0,4,4451.98,0,0
pnzwa@oksbi,perpe@okicici,144.02,11,4,Pune,QR_Scan,dev_4075,0,2,2,1728.6,1,0
hozpdixdr@okicici,rukumzrd@okicici,279.99,1,6,Mumbai,P2P,dev_2764,0,0,5,3465.14,0,0
mslib@paytm,myucrm@paytm,1271.37,9,5,Hyderabad,Bill,dev_1713,0,1,3,2004.87,1,0
aaufs@okaxis,zfoxl@okicici,580.77,9,4,Jaipur,P2P,dev_2601,0,0,4,4022.41,0,0
vrkuzc@okhdfcbank,jhctubt@okhdfcbank,700.08,4,5,Delhi,P2P,dev_1646,0,3,4,2208.21,0,0
nwdtb@okhdfcbank,fgydiy@ybl,351.21,13,0,Pune,QR_Scan,dev_1129,0,1,4,2061.44,0,0
fwxkkv@paytm,ruhrhu@ybl,703.39,5,6,Chennai,QR_Scan,dev_3023,0,0,2,2603.97,0,0
lhnjxl@ybl,jpnrzo@okicici,42.55,15,3,Hyderabad,QR_Scan,dev_4640,0,2,4,1529.89,0,0
estvs@oksbi,xkwpcsgo@okaxis,254.08,23,4,Hyderabad,Merchant,dev_1480,0,0,1,917.29,0,0
zyyefesh@okicici,yighosoe@okaxis,1771.26,18,0,Hyderabad,P2P,dev_4586,0,0,3,4968.81,0,0
vcetbg@okhdfcbank,rnmja@paytm,2612.07,11,0,Kolkata,Merchant,dev_449,0,0,4,4542.13,0,0
lmucmypfu@okaxis,temozoke@okhdfcbank,5869.76,10,5,Bengaluru,Merchant,dev_1196,0,0,2,3943.6,1,0
aqutoe@oksbi,ytluhe@oksbi,667.89,17,4,Bengaluru,Bill,dev_159,1,1,2,4888.02,0,0
thnfwo@okhdfcbank,tijlq@oksbi,149.65,10,2,Pune,Merchant,dev_3542,0,1,3,3037.8,0,0
ogcthaf@paytm,lyvxvwkuy@okicici,355.73,14,5,Jaipur,Bill,dev_327,0,2,5,3774.92,0,0
thgkhvrvz@ybl,ojubqni@ybl,158.05,0,3,Chennai,Merchant,dev_1458,0,0,0,3830.04,1,0
tioyzcnmb@okicici,yyuytl@okhdfcbank,134.87,18,5,Hyderabad,Bill,dev_2788,0,4,4,3838.05,0,0
febap@ybl,erbbhfxl@okaxis,561.58,3,1,Kolkata,P2P,dev_3929,0,0,1,4581.66,0,0
qcuibyi@paytm,bnvchdka@paytm,440.68,14,2,Hyderabad,Merchant,dev_2649,0,2,3,4278.7,0,0
mdzgte@oksbi,nchcc@paytm,1415.64,19,2,Bengaluru,Merchant,dev_3253,0,2,6,2999.98,0,0
fzzzwn@okhdfcbank,yeiykgbxl@paytm,1401.41,23,1,Kolkata,Bill,dev_1189,0,1,1,1703.17,0,0
idsddfvv@okaxis,kvmuz@okhdfcbank,18.23,16,1,Kolkata,Merchant,dev_2349,0,1,3,4626.24,0,0
asxrvld@oksbi,xjazmx@ybl,169.94,4,1,Delhi,QR_Scan,dev_3380,0,1,5,1448.97,0,0
aanhng@oksbi,zwioa@okaxis,624.93,17,5,Mumbai,QR_Scan,dev_3094,0,0,3,1830.88,0,0
urdetuo@ybl,bifev@oksbi,700.96,1,4,Jaipur,Bill,dev_4929,1,2,5,2653.84,0,0
sdngb@okhdfcbank,nfuqbhfe@okaxis,883.09,9,1,Chennai,Merchant,dev_3658,0,0,2,3195.42,1,0
mclds@okaxis,gshlb@okicici,183.15,13,0,Delhi,Bill,dev_4778,0,1,5,1785.62,1,0
ocqub@okaxis,lcibav@okaxis,10.25,22,4,Pune,Merchant,dev_2419,0,1,4,838.03,0,0
janbeclg@okaxis,ttqzcnm@okhdfcbank,456.87,22,6,Chennai,Bill,dev_4785,0,1,5,2918.46,0,0
ummumetfz@paytm,bcwnbrv@okicici,37.48,3,4,Bengaluru,P2P,dev_3905,0,0,4,394.19,1,0
gktjmaerf@okaxis,bbrmmaut@paytm,235.27,20,5,Mumbai,QR_Scan,dev_1591,0,2,3,3602.82,1,0
qasbt@okhdfcbank,qelybcdy@okhdfcbank,364.31,16,0,Bengaluru,Bill,dev_3376,0,1,5,963.96,0,0
ndnijxj@oksbi,drpshpfs@oksbi,371.62,15,1,Jaipur,P2P,dev_2727,0,0,1,4219.93,0,0
lakhns@paytm,clkiegdr@ybl,977.93,4,4,Mumbai,Merchant,dev_3340,0,1,6,3124.87,1,0
mnayq@ybl,frnznx@okicici,1455.24,9,2,Pune,Merchant,dev_2824,1,0,5,4953.85,1,0
dhdrdv@ybl,zexch@okaxis,594.83,16,6,Mumbai,Merchant,dev_3988,0,1,4,1606.59,1,0
iiwjjfacg@paytm,inowsjpa@ybl,144.99,23,6,Chennai,Bill,dev_4363,0,1,3,4107.16,1,0
dxnokc@oksbi,znezvnlc@paytm,1377.62,2,0,Chennai,Merchant,dev_4754,0,1,7,1995.81,1,0
gnpmhsjc@paytm,jllyw@paytm,771.92,6,4,Kolkata,QR_Scan,dev_1477,0,0,1,3878.62,1,0
mupuovu@okaxis,qmlxno@paytm,828.17,19,3,Pune,Bill,dev_1873,0,1,4,2009.63,0,0
bjopfazu@oksbi,rriba@okhdfcbank,303.88,10,4,Kolkata,P2P,dev_4996,0,0,4,1211.88,0,0
lxmvvzh@okaxis,zkdzzvxvo@okicici,942.18,12,2,Chennai,Bill,dev_803,0,2,8,4968.84,0,0
twhnhbyft@okhdfcbank,pgqeu@ybl,2274.12,14,6,Delhi,Merchant,dev_3896,0,2,9,2154.43,0,0
xnkrhiluy@oksbi,eyihrvq@paytm,816.5,23,3,Pune,Merchant,dev_2690,0,0,7,221.35,0,0
ojnpbm@okaxis,treuuibu@okicici,42.14,4,1,Kolkata,QR_Scan,dev_1983,0,1,4,1298.47,0,0
vdadswi@okaxis,dqfkbl@ybl,48.54,5,0,Kolkata,Bill,dev_2651,0,1,4,3906.39,0,0
xcmimlog@paytm,yiurcuxky@paytm,10.0,7,3,Hyderabad,Merchant,dev_4243,0,2,4,710.16,1,0
ugkap@okaxis,trjybb@okicici,1206.86,6,4,Kolkata,Merchant,dev_1101,0,2,4,1500.42,0,0
btxylagl@oksbi,djbdqkykk@okaxis,182.3,17,0,Bengaluru,Merchant,dev_1248,0,0,6,2330.21,0,0
offzfpqw@oksbi,drtzb@oksbi,297.08,14,1,Jaipur,Merchant,dev_4161,0,1,4,2126.5,0,0
asldtk@paytm,cryslbd@okicici,342.93,17,0,Bengaluru,Merchant,dev_4430,0,1,4,1899.32,0,0
pummravsb@oksbi,ixidmcfs@oksbi,108.86,15,2,Pune,P2P,dev_3297,1,0,1,2444.62,1,0
hdfmsj@ybl,wflfcppa@oksbi,26.52,10,1,Mumbai,Bill,dev_3356,0,3,4,4194.2,0,0
xbtjdof@okaxis,azxiwifc@okaxis,130.19,16,0,Mumbai,Bill,dev_1681,0,0,3,2392.46,1,0
ymbsqhob@okhdfcbank,ertpimngf@okhdfcbank,150.02,11,5,Mumbai,Merchant,dev_1390,0,2,4,509.11,0,0
icoxqh@ybl,jgmiurfw@okaxis,1106.21,5,2,Hyderabad,QR_Scan,dev_1993,0,2,3,701.88,1,0
wsmbdhdw@ybl,lpphthx@oksbi,367.04,3,3,Chennai,Bill,dev_494,0,2,5,1591.71,0,0
ywyuwp@okhdfcbank,swqizmve@paytm,1154.1,9,2,Pune,Merchant,dev_3855,0,0,2,3030.24,0,0
dsrkvuwkd@oksbi,nqtvf@ybl,366.69,10,4,Delhi,Bill,dev_2568,0,0,3,3415.55,0,0
ovdfpmi@ybl,ezbnexgj@okicici,34.77,4,1,Chennai,Bill,dev_4038,0,0,4,2473.38,1,0
mdgnucb@ybl,viyyuny@oksbi,373.65,12,5,Hyderabad,P2P,dev_1415,0,2,3,3199.14,0,0
svcslq@paytm,dvazbgh@oksbi,2593.38,5,0,Mumbai,QR_Scan,dev_4408,0,2,7,2263.7,0,0
hbhxnqnyn@ybl,oendylvce@okhdfcbank,2410.27,19,5,Pune,Merchant,dev_883,0,0,2,1349.05,0,0
zcjvzjwfx@okhdfcbank,bosbtuc@okicici,27.26,7,6,Jaipur,Bill,dev_2259,1,2,5,1806.07,0,0
fboorwqy@okaxis,ijlwadu@paytm,484.62,20,4,Hyderabad,P2P,dev_822,1,1,3,2420.98,0,0
rmtxthppw@paytm,ltauychbg@paytm,68.91,17,6,Hyderabad,P2P,dev_2691,0,1,4,3966.25,1,0
uimxwel@okaxis,qtchrfwz@okicici,566.21,2,6,Mumbai,Merchant,dev_3771,0,1,4,4658.58,1,0
wjjhtmjbk@okaxis,olvhj@ybl,2754.15,23,3,Jaipur,QR_Scan,dev_4188,0,2,6,833.79,0,0
fezaa@okhdfcbank,brzrepohd@oksbi,1463.32,8,1,Bengaluru,Merchant,dev_1683,0,3,8,999.4,0,0
cjaqt@paytm,dbzkrlvn@okicici,627.35,11,5,Hyderabad,Merchant,dev_4673,0,2,6,1036.2,0,0
wetze@paytm,vlegyeq@oksbi,526.43,2,3,Kolkata,Bill,dev_1461,0,0,2,2026.39,0,0
tgcxhf@oksbi,yzvnee@paytm,909.92,1,5,Jaipur,Merchant,dev_1175,0,2,8,2434.29,0,0
grvwenprw@okhdfcbank,bhpphtd@paytm,683.24,22,6,Delhi,P2P,dev_4549,1,0,3,1847.37,1,0
frdcim@paytm,qkttatvh@okaxis,145.57,14,1,Chennai,P2P,dev_3063,0,1,4,4824.11,0,0
eycvxg@okhdfcbank,whaydx@oksbi,98.24,12,1,Pune,Merchant,dev_4384,0,1,2,810.94,0,0
uywpmpyqe@ybl,qyojukh@paytm,590.45,6,4,Chennai,Bill,dev_3173,0,1,2,1809.46,1,0
pqtwqhr@oksbi,uuivzwkw@okicici,82.11,21,0,Delhi,QR_Scan,dev_4881,0,0,2,4690.28,0,0
kytatpepx@paytm,jivxsciv@ybl,1050.93,10,3,Hyderabad,Bill,dev_4348,0,1,4,3836.07,0,0
jelcsuzij@paytm,xkvxp@okhdfcbank,583.66,16,4,Pune,P2P,dev_2535,0,4,8,2185.02,0,0
wovucxy@paytm,nxaxg@ybl,1582.34,0,0,Pune,QR_Scan,dev_3708,1,0,2,4363.84,0,0
vyqdbagze@okhdfcbank,guokngzi@paytm,310.18,9,1,Jaipur,QR_Scan,dev_2511,0,1,4,2470.38,0,0
zujevpuo@paytm,diwcq@okicici,379.26,0,4,Kolkata,P2P,dev_2072,0,1,3,847.17,0,0
qhugvv@ybl,cltdoqyy@okicici,1603.48,8,2,Jaipur,P2P,dev_1331,0,0,6,3424.98,0,0
fgidjsw@oksbi,mvyhr@okicici,136.69,11,1,Hyderabad,QR_Scan,dev_560,0,1,3,3815.22,0,0
gbtlqsjoy@okhdfcbank,xskgtofxk@okaxis,8807.4,0,6,Chennai,QR_Scan,dev_2734,1,10,29,461.07,1,1
elvbr@oksbi,ajnun@ybl,499.09,21,5,Chennai,QR_Scan,dev_1687,0,0,4,1478.79,0,0
fhotanq@okhdfcbank,icvtxo@ybl,2100.54,1,5,Chennai,QR_Scan,dev_3235,0,2,6,335.0,0,0
qswybvhky@oksbi,cuelxakc@okhdfcbank,425.66,20,1,Chennai,Bill,dev_4959,0,2,3,4232.88,0,0
jndqag@okaxis,kfptn@oksbi,1073.63,1,0,Hyderabad,Merchant,dev_3213,0,2,3,3995.4,0,0
segonpan@okicici,gnydpqek@okhdfcbank,540.31,5,1,Chennai,Merchant,dev_1647,0,0,3,3353.91,0,0
cjkfbz@okhdfcbank,yviqsgc@okhdfcbank,346.57,5,6,Hyderabad,P2P,dev_2263,0,3,7,3320.61,0,0
idszxyer@ybl,hbymmn@paytm,798.64,22,4,Bengaluru,Merchant,dev_3555,0,4,8,1910.8,1,0
buqjo@paytm,uhizazdry@okicici,203.25,9,1,Mumbai,Merchant,dev_2253,0,1,5,4974.34,0,0
jglvowu@okhdfcbank,dkqbfdcg@oksbi,918.0,15,0,Bengaluru,Merchant,dev_2567,1,0,2,3855.38,0,0
blhpapft@okhdfcbank,iscugnv@okhdfcbank,743.14,2,4,Chennai,Bill,dev_393,0,0,3,3427.81,0,0
peuedo@oksbi,nrwbncf@paytm,251.61,13,4,Jaipur,Merchant,dev_4043,0,0,3,1933.46,0,0
ocryyxy@oksbi,jasoov@okhdfcbank,435.06,21,1,Mumbai,P2P,dev_1008,0,0,6,3069.34,0,0
zuddxnguk@oksbi,lwrxfcm@oksbi,950.2,23,2,Mumbai,Bill,dev_1184,1,0,3,716.03,1,0
ddxnyg@ybl,slpzpaoef@okaxis,52.43,16,2,Bengaluru,QR_Scan,dev_4530,0,2,4,1059.06,0,0
lgltr@paytm,hoeahlzf@paytm,291.09,17,0,Chennai,Merchant,dev_945,0,0,2,4948.63,1,0
xqqhp@paytm,zejqhshm@okaxis,1757.9,11,4,Bengaluru,QR_Scan,dev_4969,0,1,4,3742.21,0,0
ntqtjf@paytm,hqmqqbia@okicici,200.62,10,1,Delhi,Merchant,dev_2237,0,1,6,4225.43,0,0
ihcmuusr@okhdfcbank,jilrhhak@okhdfcbank,382.57,11,5,Delhi,P2P,dev_2402,0,3,4,3887.19,0,0
ncysijy@oksbi,tlyahyzfd@okicici,99.11,5,5,Chennai,Merchant,dev_4224,0,2,8,929.13,1,0
cfzsovn@ybl,cvxpjqe@okhdfcbank,188.15,17,1,Hyderabad,Merchant,dev_3039,0,0,3,2974.92,0,0
hfuim@okaxis,ppbjlhkjm@okicici,244.16,23,2,Kolkata,QR_Scan,dev_4749,0,0,3,3468.44,0,0
pxpuapfn@okicici,katqw@okaxis,288.51,7,0,Pune,Bill,dev_4502,0,3,5,262.88,0,0
jitlz@okicici,xrlbaay@paytm,304.48,11,6,Hyderabad,P2P,dev_1108,1,1,5,564.68,1,0
hwzfouee@paytm,uasqlpcqv@okhdfcbank,1269.83,0,1,Mumbai,QR_Scan,dev_4044,0,2,7,4433.39,0,0
xaaiyzfza@ybl,ygcrbgxp@ybl,925.58,2,1,Kolkata,P2P,dev_562,0,0,6,3641.07,0,0
pqmagf@okaxis,goewwmwq@ybl,2050.53,5,2,Jaipur,Bill,dev_4996,0,1,4,2811.02,0,0
lxilrfo@paytm,mjmhxybik@okicici,1638.69,2,2,Chennai,Bill,dev_247,0,1,3,1226.5,0,0
ibppqb@oksbi,hxblmpelo@okhdfcbank,1474.24,1,3,Pune,Merchant,dev_203,0,2,4,887.5,1,0
eavtm@okaxis,ahdtacleg@okhdfcbank,127.24,20,6,Delhi,Bill,dev_1160,0,1,3,3220.86,0,0
tbtmz@oksbi,kehmqtilz@okhdfcbank,396.23,8,3,Mumbai,P2P,dev_2528,1,1,2,1232.45,0,0
yxnjprov@okicici,zlawn@okicici,1316.75,21,4,Hyderabad,Merchant,dev_916,0,1,3,2243.07,0,0
ucuso@ybl,ybzqlth@paytm,1352.18,9,2,Chennai,P2P,dev_3440,0,0,5,4363.18,0,0
snojf@ybl,envrbnyv@oksbi,651.72,22,2,Delhi,Merchant,dev_3028,1,4,7,1289.71,1,0
sljmdao@oksbi,xwrmw@okicici,943.27,8,0,Chennai,Bill,dev_2639,0,3,4,736.65,1,0
txvxaxt@okaxis,hdfht@okhdfcbank,10.0,2,0,Chennai,Merchant,dev_4974,0,2,5,3283.2,1,0
osevnkgp@okicici,peqdw@okicici,206.46,10,0,Mumbai,P2P,dev_3322,0,0,2,2042.87,0,0
egdpzqp@oksbi,yienb@okaxis,672.04,5,4,Chennai,P2P,dev_2741,0,1,1,1573.82,0,0
jubax@okhdfcbank,vujsltq@okicici,159.82,21,6,Mumbai,Bill,dev_1088,0,1,4,4992.05,0,0
fkzhodyha@ybl,xscywvor@okhdfcbank,17.6,0,2,Delhi,Bill,dev_4080,0,1,3,3024.82,1,0
iwpqovn@oksbi,gdchmmk@okaxis,743.0,12,0,Mumbai,Bill,dev_4720,0,0,5,2979.09,0,0
oyhvk@paytm,hftxq@okicici,601.98,3,1,Pune,P2P,dev_1061,0,1,2,2314.1,0,0
zpewcbw@oksbi,ezlmqr@ybl,1496.52,20,0,Hyderabad,QR_Scan,dev_1844,0,0,3,1223.94,0,0
zdlgw@oksbi,mzygcxx@paytm,1194.05,11,5,Chennai,QR_Scan,dev_2169,0,2,7,4612.4,1,0
natgggdwy@okicici,dnjuq@paytm,953.77,8,0,Jaipur,Merchant,dev_4365,1,1,5,664.94,0,0
pfwficf@okicici,bfaoqebwx@okicici,1737.65,1,6,Jaipur,P2P,dev_3661,0,0,2,3339.68,0,0
frpbo@okhdfcbank,btwce@oksbi,2123.9,9,5,Chennai,Bill,dev_2540,0,1,3,4406.13,1,0
rfxgyfj@okhdfcbank,fykguxutx@okicici,144.45,10,1,Mumbai,QR_Scan,dev_697,0,1,2,4332.01,0,0
bbnrzeqw@ybl,dajbifi@okhdfcbank,1120.15,1,4,Bengaluru,Bill,dev_1890,0,1,6,323.66,1,0
ezaaevsm@paytm,xccitz@okhdfcbank,285.6,21,5,Chennai,Merchant,dev_1809,0,1,2,4234.18,0,0
zrwyogv@okaxis,sjpzvpfl@okhdfcbank,483.05,1,0,Delhi,QR_Scan,dev_2163,1,2,7,4469.4,0,0
pgklkoyq@oksbi,pdwosi@okhdfcbank,1094.51,6,1,Jaipur,QR_Scan,dev_3422,0,2,7,650.5,1,0
dqyoamss@okicici,almnnllg@ybl,168.05,13,1,Kolkata,P2P,dev_592,1,1,7,4918.49,0,0
ncuyerjlm@paytm,pyhux@okicici,438.63,7,2,Jaipur,Merchant,dev_989,0,0,2,4058.61,0,0
llwjh@paytm,bcrxnalc@oksbi,1195.69,4,3,Chennai,Bill,dev_821,1,1,2,2462.15,1,0
cyznhtyw@okaxis,tqcdauiri@ybl,55.44,14,0,Mumbai,Bill,dev_4641,0,0,2,2175.16,0,0
lsragdi@oksbi,mapgo@okhdfcbank,43.89,22,1,Delhi,Bill,dev_1336,0,1,5,2171.25,0,0
zdxnaa@ybl,neapy@okhdfcbank,108.87,21,2,Chennai,Bill,dev_1220,1,0,3,1594.22,0,0
rpeehtir@ybl,yuarbchfk@okicici,2203.06,18,4,Pune,P2P,dev_99,0,1,2,3228.52,0,0
vqlwbsu@okhdfcbank,yqlre@okaxis,713.59,18,2,Chennai,Merchant,dev_1605,0,2,5,4071.44,0,0
roajcb@okaxis,wrxatgoqc@okaxis,1345.54,11,3,Kolkata,QR_Scan,dev_4295,0,1,5,911.33,0,0
chhyxuu@okaxis,vjsnrwzc@paytm,358.78,10,1,Jaipur,Merchant,dev_537,0,1,5,4215.1,0,0
jlkuyso@paytm,fwszq@paytm,485.98,20,4,Hyderabad,Bill,dev_1838,0,1,3,4577.12,0,0
wuvykd@paytm,hlmflcu@okhdfcbank,124.22,12,3,Kolkata,Merchant,dev_2393,0,0,2,2345.58,0,0
qyfhp@ybl,zkswnfb@okaxis,170.31,13,1,Hyderabad,P2P,dev_4421,0,1,3,2448.35,1,0
ligojvbf@okhdfcbank,uldxfoox@okicici,1237.08,19,4,Mumbai,QR_Scan,dev_4364,0,0,1,1213.76,0,0
zxtptnosn@ybl,kinca@okicici,1793.84,1,6,Delhi,P2P,dev_49,0,0,1,4620.05,1,0
tiwpzhbrs@oksbi,sflkl@okaxis,554.79,12,5,Hyderabad,Merchant,dev_4955,0,1,4,4575.32,0,0
wqmjjq@okaxis,eifixfama@okicici,900.11,0,1,Kolkata,Bill,dev_505,0,2,4,320.47,1,0
uzrgctly@paytm,odgtuvj@paytm,201.63,5,3,Mumbai,Merchant,dev_393,0,0,6,2090.73,1,0
npeivkria@okicici,ldhzweqwh@ybl,1154.2,7,6,Jaipur,P2P,dev_4558,0,0,2,2042.31,0,0
mmesvnzbt@paytm,fqaskvtr@paytm,255.04,14,0,Jaipur,Bill,dev_1069,0,3,5,2238.18,0,0
amiqozkn@ybl,kqrlybnsp@okaxis,27915.24,1,5,Chennai,QR_Scan,dev_7583,1,12,31,157.04,1,1
ewuknd@oksbi,uwwizifg@oksbi,316.11,23,0,Jaipur,Merchant,dev_3392,0,0,2,4767.47,0,0
irmpxqxm@ybl,lufeuuca@okhdfcbank,10.0,20,2,Hyderabad,Bill,dev_2036,0,0,4,4567.59,0,0
dmrjvwbyv@okaxis,zczsjaff@okhdfcbank,1341.74,20,5,Jaipur,P2P,dev_4524,0,0,1,4388.14,0,0
ebucry@okhdfcbank,hdytxwm@okicici,126.03,13,3,Mumbai,P2P,dev_209,0,0,6,1016.33,0,0
tacbtzrhe@okhdfcbank,lcxvzjjz@okaxis,490.27,21,0,Hyderabad,QR_Scan,dev_3843,0,0,1,4805.49,0,0
pylfaxmg@okhdfcbank,vucqhktb@ybl,357.9,16,4,Chennai,P2P,dev_1905,0,2,4,3909.48,0,0
tvudrcqq@paytm,yscotckaj@ybl,1672.83,21,1,Bengaluru,P2P,dev_2179,0,0,3,342.4,0,0
rjplsvll@okicici,nmgwi@okicici,46.88,11,5,Hyderabad,QR_Scan,dev_3217,0,3,7,1204.03,1,0
ouuzqgb@okhdfcbank,fbiyj@okicici,1274.37,11,6,Bengaluru,Bill,dev_226,0,2,3,680.76,1,0
hsabuo@okaxis,cxsypy@okhdfcbank,1299.51,13,4,Jaipur,P2P,dev_4672,0,3,7,640.76,0,0
rwenb@oksbi,hsdgy@ybl,141537.48,3,2,Mumbai,QR_Scan,dev_2340,1,5,31,3001.68,0,1
viois@paytm,yrkfu@okhdfcbank,441.26,11,6,Pune,Bill,dev_4262,0,0,5,4650.7,0,0
tdksst@ybl,lejfgvt@okhdfcbank,10.0,10,3,Kolkata,P2P,dev_4212,0,1,3,4502.19,0,0
eyarw@ybl,qgicgyf@oksbi,1038.81,16,4,Delhi,QR_Scan,dev_3613,0,1,5,3586.2,0,0
aeormgo@okicici,sepdszxlc@okhdfcbank,186.22,20,3,Kolkata,P2P,dev_4572,0,0,3,4188.06,0,0
eozbe@oksbi,nmndgrf@okaxis,994.62,15,2,Bengaluru,Bill,dev_3835,0,4,7,2385.79,0,0
cxozndsvl@okicici,lpotu@okicici,929.68,13,3,Kolkata,QR_Scan,dev_2520,0,3,7,1761.11,0,0
hfpzjfce@paytm,filggd@okaxis,487.85,7,2,Kolkata,P2P,dev_3746,0,1,4,4954.3,1,0
ytddak@okaxis,pobnplg@oksbi,371.22,23,1,Bengaluru,QR_Scan,dev_4998,0,1,4,2126.8,0,0
aevowciws@ybl,taimcgot@okaxis,35.28,11,0,Delhi,QR_Scan,dev_4728,0,0,4,3606.2,0,0
ubgvy@oksbi,zixmgiyj@okhdfcbank,336.29,22,1,Mumbai,Bill,dev_3108,1,1,6,193.7,0,0
nplrvmt@okicici,dkrucd@okicici,419.71,9,2,Chennai,QR_Scan,dev_3785,0,3,3,2632.52,0,0
nrpcdpa@okhdfcbank,xekhbth@oksbi,998.22,10,1,Bengaluru,Merchant,dev_2284,0,2,2,1544.89,0,0
pnlurq@okaxis,hbmtrh@paytm,502.92,6,0,Chennai,P2P,dev_833,0,2,9,1632.38,0,0
xclqdrvz@ybl,wenrur@okicici,180.13,11,3,Chennai,Merchant,dev_2612,1,2,4,2032.03,1,0
tpkgqq@ybl,jgnwaqdue@ybl,371.96,6,6,Mumbai,P2P,dev_2653,0,0,1,515.35,1,0
wkvtxfjp@okhdfcbank,mgkdgxz@paytm,273.44,13,1,Chennai,Bill,dev_306,1,2,8,1018.27,0,0
yhcezeqr@okhdfcbank,irtnc@okhdfcbank,683.51,4,3,Chennai,Bill,dev_1742,0,1,7,2508.89,0,0
wnvnm@okhdfcbank,shxkaswmm@ybl,65.45,9,3,Mumbai,P2P,dev_4298,0,1,3,2789.52,0,0
ohzzvsqx@okhdfcbank,aebyqsje@paytm,2547.19,19,5,Chennai,Bill,dev_1863,0,1,1,558.27,1,0
jurqjny@ybl,ieagseh@paytm,519.85,8,0,Chennai,Merchant,dev_4384,0,1,4,4367.96,1,0
vprjdbyo@okicici,scqmxcdrx@okaxis,1022.75,11,2,Mumbai,P2P,dev_1566,0,1,3,1008.46,0,0
xsbql@okicici,ymkogwsr@paytm,277.54,15,4,Mumbai,P2P,dev_3470,0,3,7,3653.26,0,0
vguelnwtc@oksbi,sfhhwwb@oksbi,11.71,14,1,Kolkata,Merchant,dev_904,0,3,3,4827.09,0,0
tcgenxxn@ybl,peotv@paytm,417.81,7,4,Delhi,Merchant,dev_4104,0,0,3,877.35,0,0
xatnmb@okicici,scuzlrrjb@okicici,238.64,23,2,Hyderabad,Bill,dev_4342,1,2,4,4117.84,0,0
jjkmdrq@okaxis,mpcttw@paytm,1311.65,0,6,Mumbai,P2P,dev_1650,0,0,3,3645.3,0,0
